corpus_id,shard_ordinal,source_path,bytes,sha256,rows,row_groups,occurrences,alias_counts_json
GCI-HOLD-0002,259,data/CASIA-LM_ChineseWebText2.0_partial-000259.parquet,126617511,28231d011f0c5539c8365608c2a0474686460dc21d3aa362ba24c79c2dfff26d,100000,1,2090,"{""九黎"": 14, ""共工"": 36, ""共工氏"": 1, ""后土"": 14, ""太昊"": 17, ""女娃"": 23, ""女娲"": 159, ""少昊"": 3, ""少皞"": 1, ""帝江"": 5, ""帝鸿"": 1, ""应龙"": 39, ""榆罔"": 2, ""涿鹿"": 33, ""炎帝"": 102, ""神农"": 168, ""禹"": 788, ""精卫"": 32, ""蚩尤"": 105, ""赤帝"": 1, ""轩辕"": 242, ""轩辕氏"": 8, ""阪泉"": 4, ""雨师"": 1, ""颛顼"": 15, ""风伯"": 1, ""鲧"": 8, ""黄帝"": 267}"
GCI-HOLD-0002,260,data/CASIA-LM_ChineseWebText2.0_partial-000260.parquet,127395989,fafc72a06312a164b68efae8d0a39ef0f17adefdd1df894b87a8e2ff20e5f280,100000,1,2242,"{""九黎"": 15, ""共工"": 28, ""共工氏"": 4, ""后土"": 12, ""太昊"": 10, ""女娃"": 13, ""女娲"": 75, ""少昊"": 9, ""帝江"": 1, ""应龙"": 47, ""有熊氏"": 1, ""涿鹿"": 35, ""炎帝"": 136, ""神农"": 220, ""禹"": 717, ""精卫"": 23, ""缙云氏"": 3, ""蚩尤"": 42, ""赤帝"": 5, ""轩辕"": 382, ""轩辕氏"": 1, ""阪泉"": 4, ""雨师"": 9, ""颛顼"": 15, ""风伯"": 9, ""鲧"": 31, ""黄帝"": 394, ""黄帝氏"": 1}"
GCI-HOLD-0002,261,data/CASIA-LM_ChineseWebText2.0_partial-000261.parquet,126986240,c57660498cb9df935a7eb1cee983a948b81df0d2ed032fe304b2089297c1e7ea,100000,1,2240,"{""九黎"": 6, ""共工"": 40, ""共工氏"": 3, ""句龙"": 1, ""后土"": 23, ""太昊"": 2, ""女娃"": 17, ""女娲"": 76, ""少昊"": 3, ""帝江"": 1, ""帝鸿"": 1, ""帝鸿氏"": 1, ""应龙"": 22, ""有熊氏"": 1, ""涿鹿"": 50, ""炎帝"": 31, ""神农"": 173, ""禹"": 749, ""精卫"": 11, ""蚩尤"": 157, ""赤帝"": 4, ""轩辕"": 369, ""轩辕氏"": 2, ""阪泉"": 6, ""雨师"": 23, ""颛顼"": 41, ""风伯"": 4, ""鲧"": 3, ""黄帝"": 420}"
GCI-HOLD-0002,262,data/CASIA-LM_ChineseWebText2.0_partial-000262.parquet,126985607,2d418ed9f9d6ff925adce5d315d18b983fece6cdc3d93aed27d72a6a4021c361,100000,1,2154,"{""九黎"": 23, ""共工"": 27, ""共工氏"": 5, ""后土"": 25, ""太昊"": 32, ""太皞"": 1, ""女娃"": 20, ""女娲"": 86, ""少昊"": 27, ""帝江"": 5, ""应龙"": 23, ""有熊氏"": 3, ""涿鹿"": 26, ""炎帝"": 76, ""神农"": 203, ""禹"": 721, ""精卫"": 26, ""蚩尤"": 110, ""赤帝"": 3, ""轩辕"": 245, ""轩辕氏"": 7, ""雨师"": 8, ""颛顼"": 43, ""风伯"": 15, ""鲧"": 16, ""黄帝"": 375, ""黄帝氏"": 3}"
GCI-HOLD-0002,263,data/CASIA-LM_ChineseWebText2.0_partial-000263.parquet,127194407,8a21b979165c414d0aeda6e6d5e89371ee531bd5313179ccfc0bf590881ac080,100000,1,2152,"{""九黎"": 29, ""共工"": 42, ""共工氏"": 1, ""句龙"": 1, ""后土"": 13, ""太昊"": 1, ""女娃"": 8, ""女娲"": 207, ""少昊"": 27, ""帝江"": 10, ""应龙"": 24, ""有熊氏"": 3, ""涿鹿"": 34, ""炎帝"": 43, ""神农"": 168, ""禹"": 754, ""精卫"": 31, ""缙云氏"": 1, ""蚩尤"": 90, ""赤帝"": 2, ""轩辕"": 263, ""轩辕氏"": 3, ""阪泉"": 5, ""雨师"": 5, ""颛顼"": 22, ""风伯"": 2, ""鲧"": 7, ""黄帝"": 356}"
GCI-HOLD-0002,264,data/CASIA-LM_ChineseWebText2.0_partial-000264.parquet,127332800,d79b98b8cd34be4d1c5cbffe83d9f05e12c9be48e279a2e30c0394a3b55294e4,100000,1,2249,"{""九黎"": 15, ""共工"": 34, ""共工氏"": 7, ""句龙"": 1, ""后土"": 12, ""太昊"": 27, ""太皞"": 3, ""女娃"": 21, ""女娲"": 119, ""少昊"": 12, ""帝江"": 1, ""应龙"": 41, ""有熊氏"": 2, ""涿鹿"": 18, ""炎帝"": 41, ""神农"": 202, ""禹"": 779, ""精卫"": 25, ""蚩尤"": 62, ""赤帝"": 6, ""轩辕"": 322, ""轩辕氏"": 10, ""阪泉"": 4, ""雨师"": 6, ""颛顼"": 19, ""风伯"": 2, ""鲧"": 32, ""黄帝"": 425, ""黄帝氏"": 1}"
GCI-HOLD-0002,265,data/CASIA-LM_ChineseWebText2.0_partial-000265.parquet,127631068,1803afc65b09e286a1322455f9b8d749ca84b7ea020cde21de07889dcbebc051,100000,1,2099,"{""九黎"": 17, ""共工"": 61, ""共工氏"": 18, ""句龙"": 5, ""后土"": 29, ""太昊"": 17, ""太皞"": 3, ""女娃"": 23, ""女娲"": 89, ""少昊"": 50, ""少皞"": 2, ""帝江"": 6, ""应龙"": 27, ""有熊氏"": 2, ""涿鹿"": 42, ""炎帝"": 57, ""神农"": 167, ""禹"": 730, ""精卫"": 64, ""蚩尤"": 32, ""赤帝"": 5, ""轩辕"": 163, ""轩辕氏"": 3, ""阪泉"": 4, ""雨师"": 5, ""颛顼"": 39, ""风伯"": 4, ""鲧"": 14, ""黄帝"": 421}"
GCI-HOLD-0002,266,data/CASIA-LM_ChineseWebText2.0_partial-000266.parquet,127000898,015eb473b42c16d20c3c57fc98e6e1d436282aa62479f7db05cadc5eff0dd098,100000,1,1866,"{""九黎"": 8, ""共工"": 39, ""共工氏"": 2, ""后土"": 15, ""女娃"": 16, ""女娲"": 120, ""少昊"": 11, ""帝江"": 2, ""应龙"": 34, ""涿鹿"": 8, ""炎帝"": 68, ""神农"": 110, ""禹"": 727, ""精卫"": 17, ""蚩尤"": 72, ""赤帝"": 11, ""轩辕"": 212, ""轩辕氏"": 2, ""阪泉"": 3, ""雨师"": 2, ""颛顼"": 15, ""鲧"": 18, ""黄帝"": 354}"
GCI-HOLD-0002,267,data/CASIA-LM_ChineseWebText2.0_partial-000267.parquet,126944988,b7b84689f54670793f46c150a6e426a4f4db25d10bc9a329d091db290ac25c57,100000,1,2216,"{""九黎"": 15, ""共工"": 39, ""共工氏"": 3, ""句龙"": 1, ""后土"": 38, ""太昊"": 8, ""女娃"": 13, ""女娲"": 97, ""少昊"": 17, ""应龙"": 39, ""有熊氏"": 2, ""榆罔"": 1, ""涿鹿"": 28, ""炎帝"": 40, ""神农"": 237, ""禹"": 769, ""精卫"": 34, ""蚩尤"": 126, ""赤帝"": 7, ""轩辕"": 212, ""轩辕氏"": 1, ""阪泉"": 1, ""雨师"": 29, ""颛顼"": 17, ""风伯"": 9, ""鲧"": 13, ""黄帝"": 420}"
GCI-HOLD-0002,268,data/CASIA-LM_ChineseWebText2.0_partial-000268.parquet,127074017,c8d9f35ea124e989539070b58f0b8929983baff3f08d53e4dfd7a2f817e66c4f,100000,1,1977,"{""九黎"": 1, ""共工"": 28, ""共工氏"": 2, ""后土"": 37, ""太昊"": 34, ""女娃"": 37, ""女娲"": 68, ""少昊"": 9, ""少皞"": 1, ""帝江"": 6, ""帝鸿"": 2, ""帝鸿氏"": 1, ""应龙"": 29, ""涿鹿"": 38, ""炎帝"": 86, ""神农"": 182, ""禹"": 703, ""精卫"": 37, ""缙云氏"": 1, ""蚩尤"": 45, ""赤帝"": 10, ""轩辕"": 241, ""轩辕氏"": 7, ""雨师"": 4, ""颛顼"": 24, ""风伯"": 2, ""鲧"": 8, ""黄帝"": 333, ""黄帝氏"": 1}"
GCI-HOLD-0002,269,data/CASIA-LM_ChineseWebText2.0_partial-000269.parquet,127154147,aab44ebf8c380d07d083590f1c2329e34c861fb1829ba6f57a0d7301036c7f75,100000,1,2050,"{""九黎"": 13, ""共工"": 21, ""共工氏"": 1, ""句龙"": 1, ""后土"": 32, ""太昊"": 9, ""太皞"": 1, ""女娃"": 14, ""女娲"": 147, ""少昊"": 13, ""帝江"": 1, ""应龙"": 37, ""榆罔"": 1, ""涿鹿"": 27, ""炎帝"": 65, ""神农"": 191, ""禹"": 729, ""精卫"": 38, ""蚩尤"": 68, ""赤帝"": 10, ""轩辕"": 197, ""轩辕氏"": 5, ""阪泉"": 2, ""雨师"": 16, ""颛顼"": 23, ""风伯"": 4, ""鲧"": 12, ""黄帝"": 371, ""黄帝氏"": 1}"
GCI-HOLD-0002,270,data/CASIA-LM_ChineseWebText2.0_partial-000270.parquet,126598727,f1f4ee31646e3a5f5fbd7839302f045b75e5e68ff9316f973942d1dd9e5458cd,100000,1,2117,"{""九黎"": 7, ""共工"": 27, ""共工氏"": 1, ""句龙"": 1, ""后土"": 37, ""太昊"": 7, ""太皞"": 2, ""女娃"": 9, ""女娲"": 192, ""少昊"": 13, ""少皞"": 1, ""帝江"": 11, ""帝鸿"": 2, ""应龙"": 56, ""涿鹿"": 14, ""炎帝"": 50, ""神农"": 221, ""禹"": 765, ""精卫"": 22, ""蚩尤"": 63, ""赤帝"": 3, ""轩辕"": 219, ""轩辕氏"": 4, ""雨师"": 17, ""颛顼"": 23, ""风伯"": 3, ""鲧"": 10, ""黄帝"": 336, ""黄帝氏"": 1}"
GCI-HOLD-0002,271,data/CASIA-LM_ChineseWebText2.0_partial-000271.parquet,127149706,667f4529096bb7ab0d956c435e07e91a2d87c378e4164fb281db135f3668d9f9,100000,1,2500,"{""九黎"": 12, ""共工"": 76, ""共工氏"": 5, ""后土"": 30, ""太昊"": 7, ""太皞"": 5, ""女娃"": 16, ""女娲"": 63, ""少昊"": 8, ""少皞"": 2, ""帝江"": 9, ""帝鸿"": 2, ""帝鸿氏"": 1, ""应龙"": 24, ""有熊氏"": 2, ""榆罔"": 1, ""涿鹿"": 38, ""炎帝"": 112, ""神农"": 230, ""禹"": 810, ""精卫"": 60, ""缙云氏"": 1, ""蚩尤"": 161, ""赤帝"": 19, ""轩辕"": 305, ""轩辕氏"": 15, ""阪泉"": 6, ""雨师"": 8, ""颛顼"": 30, ""风伯"": 6, ""鲧"": 31, ""黄帝"": 405}"
GCI-HOLD-0002,272,data/CASIA-LM_ChineseWebText2.0_partial-000272.parquet,127173002,19ed4515527d9c412ede3c646e1018b03c57f5f07e0b4680be8b80610232b0be,100000,1,1996,"{""九黎"": 7, ""共工"": 62, ""共工氏"": 10, ""后土"": 22, ""太昊"": 4, ""女娃"": 21, ""女娲"": 86, ""少昊"": 5, ""少皞"": 2, ""应龙"": 26, ""有熊氏"": 1, ""涿鹿"": 22, ""炎帝"": 47, ""神农"": 147, ""禹"": 655, ""精卫"": 57, ""缙云氏"": 2, ""蚩尤"": 42, ""赤帝"": 1, ""轩辕"": 279, ""轩辕氏"": 6, ""阪泉"": 2, ""颛顼"": 37, ""风伯"": 1, ""鲧"": 4, ""黄帝"": 448}"
GCI-HOLD-0002,273,data/CASIA-LM_ChineseWebText2.0_partial-000273.parquet,127023211,d6add7cd75c8f5d3bb4ffb6ea93d7b46827a145fe58f16fcf525048123dfbecd,100000,1,1809,"{""九黎"": 10, ""共工"": 36, ""共工氏"": 1, ""后土"": 40, ""太昊"": 6, ""太皞"": 1, ""女娃"": 10, ""女娲"": 57, ""少昊"": 15, ""帝鸿"": 1, ""应龙"": 34, ""涿鹿"": 29, ""炎帝"": 17, ""神农"": 162, ""禹"": 734, ""精卫"": 30, ""蚩尤"": 26, ""赤帝"": 2, ""轩辕"": 165, ""轩辕氏"": 2, ""雨师"": 4, ""颛顼"": 42, ""风伯"": 2, ""鲧"": 11, ""黄帝"": 371, ""黄帝氏"": 1}"
GCI-HOLD-0002,274,data/CASIA-LM_ChineseWebText2.0_partial-000274.parquet,127069905,a6447ebf337c872562010ca7323cc45ae54cea5024ff92319591aee7959b6b20,100000,1,1918,"{""九黎"": 28, ""共工"": 74, ""共工氏"": 4, ""后土"": 35, ""太昊"": 1, ""女娃"": 10, ""女娲"": 95, ""少昊"": 26, ""少皞"": 1, ""帝江"": 4, ""帝鸿"": 1, ""应龙"": 84, ""榆罔"": 1, ""涿鹿"": 19, ""炎帝"": 32, ""神农"": 117, ""禹"": 779, ""精卫"": 12, ""蚩尤"": 52, ""赤帝"": 2, ""轩辕"": 220, ""轩辕氏"": 6, ""阪泉"": 3, ""雨师"": 3, ""颛顼"": 28, ""风伯"": 6, ""鲧"": 9, ""黄帝"": 266}"
GCI-HOLD-0002,275,data/CASIA-LM_ChineseWebText2.0_partial-000275.parquet,127106591,5301223160b869ec6142819a795dd1ce279f9bf8885d71806fbd85976acf0434,100000,1,1826,"{""九黎"": 9, ""共工"": 43, ""共工氏"": 8, ""后土"": 16, ""太昊"": 6, ""太皞"": 3, ""女娃"": 10, ""女娲"": 73, ""少昊"": 15, ""帝江"": 2, ""帝鸿"": 1, ""帝鸿氏"": 1, ""应龙"": 20, ""涿鹿"": 26, ""炎帝"": 35, ""神农"": 145, ""禹"": 687, ""精卫"": 46, ""蚩尤"": 60, ""赤帝"": 2, ""轩辕"": 174, ""轩辕氏"": 2, ""阪泉"": 1, ""雨师"": 5, ""颛顼"": 44, ""风伯"": 2, ""鲧"": 25, ""黄帝"": 363, ""黄帝氏"": 2}"
GCI-HOLD-0002,276,data/CASIA-LM_ChineseWebText2.0_partial-000276.parquet,126812940,e53a48b5751265230850f5384c785deb64b52ea990e2900a92af56e540a51063,100000,1,2365,"{""九黎"": 37, ""共工"": 62, ""共工氏"": 4, ""后土"": 26, ""太昊"": 8, ""太皞"": 1, ""女娃"": 31, ""女娲"": 127, ""少昊"": 6, ""帝江"": 2, ""应龙"": 53, ""有熊氏"": 3, ""榆罔"": 1, ""涿鹿"": 20, ""炎帝"": 71, ""神农"": 180, ""禹"": 743, ""精卫"": 26, ""缙云氏"": 1, ""蚩尤"": 46, ""赤帝"": 5, ""轩辕"": 359, ""轩辕氏"": 4, ""阪泉"": 1, ""雨师"": 5, ""颛顼"": 40, ""风伯"": 5, ""鲧"": 24, ""黄帝"": 474}"
GCI-HOLD-0002,277,data/CASIA-LM_ChineseWebText2.0_partial-000277.parquet,126919792,2d2c0dcb7064a78bfebdf9245883e10f74e430ddf094920ed35fb2b7ed059140,100000,1,2059,"{""九黎"": 14, ""共工"": 35, ""共工氏"": 1, ""后土"": 34, ""太昊"": 13, ""太皞"": 1, ""女娃"": 37, ""女娲"": 74, ""少昊"": 8, ""帝江"": 1, ""应龙"": 22, ""有熊氏"": 4, ""涿鹿"": 15, ""炎帝"": 60, ""神农"": 199, ""禹"": 674, ""精卫"": 59, ""蚩尤"": 44, ""赤帝"": 3, ""轩辕"": 266, ""轩辕氏"": 7, ""阪泉"": 4, ""雨师"": 5, ""颛顼"": 22, ""风伯"": 3, ""鲧"": 7, ""黄帝"": 447}"
GCI-HOLD-0002,278,data/CASIA-LM_ChineseWebText2.0_partial-000278.parquet,126911945,bc71d7f7b16f9b79607ff83271dc25eeab184e12aec8c10551d9de75da424c0a,100000,1,1839,"{""九黎"": 2, ""共工"": 53, ""共工氏"": 3, ""后土"": 22, ""太昊"": 3, ""太皞"": 3, ""女娃"": 6, ""女娲"": 93, ""少昊"": 42, ""帝江"": 3, ""应龙"": 9, ""涿鹿"": 14, ""炎帝"": 32, ""神农"": 202, ""禹"": 766, ""精卫"": 25, ""蚩尤"": 30, ""赤帝"": 1, ""轩辕"": 234, ""轩辕氏"": 1, ""阪泉"": 1, ""雨师"": 5, ""颛顼"": 18, ""风伯"": 4, ""鲧"": 24, ""黄帝"": 242, ""黄帝氏"": 1}"
GCI-HOLD-0002,279,data/CASIA-LM_ChineseWebText2.0_partial-000279.parquet,127034353,ceb2cf79a8d5bd4ffd0e3b88722e110c83aa403a651abd0a23503c83398fc88b,100000,1,1790,"{""九黎"": 11, ""共工"": 33, ""后土"": 37, ""太昊"": 8, ""女娃"": 10, ""女娲"": 72, ""少昊"": 6, ""少皞"": 1, ""帝江"": 5, ""帝鸿"": 1, ""应龙"": 9, ""有熊氏"": 1, ""涿鹿"": 31, ""炎帝"": 25, ""神农"": 214, ""禹"": 686, ""精卫"": 32, ""蚩尤"": 51, ""赤帝"": 1, ""轩辕"": 264, ""轩辕氏"": 4, ""阪泉"": 1, ""雨师"": 4, ""颛顼"": 29, ""风伯"": 2, ""鲧"": 11, ""黄帝"": 241}"
GCI-HOLD-0002,280,data/CASIA-LM_ChineseWebText2.0_partial-000280.parquet,126964736,e5c623bf482e087152c798a1bbc8f5eb5567fe9b0d9e1621bf5a290757d09d1b,100000,1,1704,"{""九黎"": 8, ""共工"": 25, ""共工氏"": 1, ""后土"": 37, ""太昊"": 5, ""太皞"": 1, ""女娃"": 15, ""女娲"": 67, ""少昊"": 4, ""少皞"": 2, ""帝鸿"": 2, ""帝鸿氏"": 2, ""应龙"": 39, ""涿鹿"": 23, ""炎帝"": 41, ""神农"": 155, ""禹"": 578, ""精卫"": 26, ""缙云氏"": 6, ""蚩尤"": 46, ""赤帝"": 2, ""轩辕"": 279, ""轩辕氏"": 5, ""雨师"": 4, ""颛顼"": 17, ""风伯"": 4, ""鲧"": 12, ""黄帝"": 298}"
GCI-HOLD-0002,281,data/CASIA-LM_ChineseWebText2.0_partial-000281.parquet,127404609,d92c4b2e0b4606d2a9fdba5474cd1634819d3c9e1a69b3349d86024c46d5e9fb,100000,1,2130,"{""九黎"": 14, ""共工"": 28, ""共工氏"": 1, ""句龙"": 1, ""后土"": 24, ""太昊"": 13, ""女娃"": 12, ""女娲"": 83, ""少昊"": 55, ""少皞"": 1, ""应龙"": 53, ""有熊氏"": 4, ""涿鹿"": 31, ""炎帝"": 91, ""神农"": 155, ""禹"": 735, ""精卫"": 31, ""缙云氏"": 1, ""蚩尤"": 49, ""赤帝"": 20, ""轩辕"": 263, ""轩辕氏"": 4, ""阪泉"": 12, ""雨师"": 5, ""颛顼"": 34, ""风伯"": 3, ""鲧"": 20, ""黄帝"": 387}"
GCI-HOLD-0002,282,data/CASIA-LM_ChineseWebText2.0_partial-000282.parquet,127547747,d410f29a86ed581e12686150eba254592287b63f47f0b09d5d1ad969145ca498,100000,1,2049,"{""九黎"": 13, ""共工"": 43, ""共工氏"": 14, ""后土"": 17, ""太昊"": 6, ""女娃"": 12, ""女娲"": 87, ""少昊"": 2, ""帝江"": 13, ""帝鸿"": 2, ""应龙"": 41, ""涿鹿"": 28, ""炎帝"": 74, ""神农"": 179, ""禹"": 706, ""精卫"": 41, ""缙云氏"": 6, ""蚩尤"": 81, ""赤帝"": 3, ""轩辕"": 335, ""轩辕氏"": 2, ""阪泉"": 7, ""雨师"": 1, ""颛顼"": 15, ""风伯"": 2, ""鲧"": 13, ""黄帝"": 306}"
GCI-HOLD-0002,283,data/CASIA-LM_ChineseWebText2.0_partial-000283.parquet,127739924,b4fe63814f16d0b5e02cac382d9256807a236b64355c24da794caf23332ebb94,100000,1,1991,"{""九黎"": 10, ""共工"": 18, ""共工氏"": 1, ""后土"": 28, ""太昊"": 3, ""太皞"": 1, ""女娃"": 9, ""女娲"": 94, ""少昊"": 9, ""少皞"": 2, ""帝江"": 7, ""帝鸿"": 1, ""应龙"": 30, ""有熊氏"": 2, ""涿鹿"": 13, ""炎帝"": 44, ""神农"": 190, ""禹"": 755, ""精卫"": 40, ""蚩尤"": 20, ""赤帝"": 3, ""轩辕"": 315, ""轩辕氏"": 5, ""阪泉"": 2, ""雨师"": 17, ""颛顼"": 44, ""风伯"": 1, ""鲧"": 27, ""黄帝"": 300}"
GCI-HOLD-0002,284,data/CASIA-LM_ChineseWebText2.0_partial-000284.parquet,127181287,eff1d39f9a79b23fafb817819d88b5b339bf8bbdd4f2797e6a24b679bce1e725,100000,1,2080,"{""九黎"": 10, ""共工"": 28, ""共工氏"": 1, ""句龙"": 1, ""后土"": 19, ""太昊"": 14, ""太皞"": 1, ""女娃"": 36, ""女娲"": 64, ""少昊"": 23, ""少皞"": 1, ""帝江"": 1, ""帝鸿"": 1, ""帝鸿氏"": 1, ""应龙"": 23, ""有熊氏"": 1, ""榆罔"": 2, ""涿鹿"": 2, ""炎帝"": 69, ""神农"": 189, ""禹"": 771, ""精卫"": 38, ""缙云氏"": 1, ""蚩尤"": 33, ""赤帝"": 3, ""轩辕"": 313, ""轩辕氏"": 5, ""阪泉"": 3, ""雨师"": 5, ""颛顼"": 33, ""风伯"": 2, ""鲧"": 3, ""黄帝"": 383}"
GCI-HOLD-0002,285,data/CASIA-LM_ChineseWebText2.0_partial-000285.parquet,127235950,3cf6cfa987c767eb3ab15c4589566e7d0fe73b8c114f9f92dec18d19bddbfd94,100000,1,2050,"{""九黎"": 15, ""共工"": 20, ""共工氏"": 3, ""句龙"": 1, ""后土"": 20, ""太昊"": 8, ""太皞"": 1, ""女娃"": 21, ""女娲"": 84, ""少昊"": 40, ""帝鸿"": 1, ""应龙"": 34, ""榆罔"": 1, ""涿鹿"": 11, ""炎帝"": 61, ""神农"": 142, ""禹"": 719, ""精卫"": 86, ""缙云氏"": 2, ""蚩尤"": 46, ""轩辕"": 257, ""轩辕氏"": 2, ""阪泉"": 1, ""雨师"": 4, ""颛顼"": 62, ""风伯"": 6, ""鲧"": 9, ""黄帝"": 392, ""黄帝氏"": 1}"
GCI-HOLD-0002,286,data/CASIA-LM_ChineseWebText2.0_partial-000286.parquet,127253274,9261498779fa6e450022342aa71c3476171fbc49ff52447819f0480629fc4aa5,100000,1,2084,"{""九黎"": 13, ""共工"": 21, ""后土"": 19, ""太昊"": 8, ""太皞"": 1, ""女娃"": 17, ""女娲"": 124, ""少昊"": 14, ""少皞"": 1, ""应龙"": 24, ""有熊氏"": 1, ""榆罔"": 1, ""涿鹿"": 10, ""炎帝"": 88, ""神农"": 276, ""禹"": 689, ""精卫"": 22, ""蚩尤"": 66, ""赤帝"": 6, ""轩辕"": 247, ""轩辕氏"": 4, ""阪泉"": 4, ""雨师"": 17, ""颛顼"": 19, ""风伯"": 3, ""鲧"": 3, ""黄帝"": 383, ""黄帝氏"": 3}"
GCI-HOLD-0002,287,data/CASIA-LM_ChineseWebText2.0_partial-000287.parquet,126503376,82c28ce15a385b38e92de3877fc21e1b4b27ba8b83aea58a475b5dade5e01122,100000,1,1962,"{""九黎"": 5, ""共工"": 27, ""共工氏"": 5, ""句龙"": 1, ""后土"": 24, ""太昊"": 15, ""女娃"": 11, ""女娲"": 65, ""少昊"": 14, ""帝江"": 3, ""帝鸿"": 4, ""应龙"": 21, ""有熊氏"": 1, ""涿鹿"": 26, ""炎帝"": 54, ""神农"": 204, ""禹"": 739, ""精卫"": 25, ""蚩尤"": 68, ""赤帝"": 4, ""轩辕"": 251, ""轩辕氏"": 9, ""阪泉"": 3, ""雨师"": 11, ""颛顼"": 46, ""风伯"": 1, ""鲧"": 7, ""黄帝"": 318}"
GCI-HOLD-0002,288,data/CASIA-LM_ChineseWebText2.0_partial-000288.parquet,126825715,b2f6222ff4fb04ffc4d28958c0d0c3be47bd7bd040f9daa8a0487171ad2ea6f8,100000,1,2018,"{""九黎"": 24, ""共工"": 28, ""共工氏"": 1, ""后土"": 27, ""太昊"": 9, ""太皞"": 1, ""女娃"": 20, ""女娲"": 76, ""少昊"": 12, ""少皞"": 8, ""帝江"": 1, ""帝鸿"": 1, ""帝鸿氏"": 1, ""应龙"": 47, ""有熊氏"": 5, ""榆罔"": 1, ""涿鹿"": 45, ""炎帝"": 66, ""神农"": 162, ""禹"": 661, ""精卫"": 31, ""缙云氏"": 1, ""蚩尤"": 60, ""赤帝"": 12, ""轩辕"": 216, ""轩辕氏"": 2, ""阪泉"": 5, ""雨师"": 40, ""颛顼"": 45, ""风伯"": 8, ""鲧"": 50, ""黄帝"": 352}"
GCI-HOLD-0002,289,data/CASIA-LM_ChineseWebText2.0_partial-000289.parquet,127792575,83b81ac658e594948b8275c1a12f56933f29055b9320a57514d1aa8e17cd0451,100000,1,1796,"{""九黎"": 8, ""共工"": 29, ""共工氏"": 3, ""句龙"": 5, ""后土"": 26, ""太昊"": 3, ""太皞"": 1, ""女娃"": 29, ""女娲"": 75, ""少昊"": 31, ""少皞"": 2, ""帝鸿"": 3, ""帝鸿氏"": 2, ""应龙"": 17, ""有熊氏"": 1, ""涿鹿"": 9, ""炎帝"": 54, ""神农"": 162, ""禹"": 676, ""精卫"": 36, ""缙云氏"": 1, ""蚩尤"": 57, ""赤帝"": 6, ""轩辕"": 170, ""轩辕氏"": 6, ""阪泉"": 1, ""雨师"": 2, ""颛顼"": 32, ""风伯"": 1, ""鲧"": 43, ""黄帝"": 305}"
GCI-HOLD-0002,290,data/CASIA-LM_ChineseWebText2.0_partial-000290.parquet,127551747,d742e96ca95869ae6284b92849a8ed30d7db53cec06306562d5c46c2699f71a8,100000,1,1927,"{""九黎"": 5, ""共工"": 53, ""共工氏"": 2, ""句龙"": 2, ""后土"": 20, ""太昊"": 6, ""女娃"": 8, ""女娲"": 60, ""少昊"": 33, ""帝江"": 13, ""帝鸿"": 3, ""帝鸿氏"": 1, ""应龙"": 30, ""有熊氏"": 2, ""涿鹿"": 6, ""炎帝"": 39, ""神农"": 221, ""禹"": 696, ""精卫"": 22, ""蚩尤"": 61, ""赤帝"": 6, ""轩辕"": 238, ""轩辕氏"": 5, ""雨师"": 8, ""颛顼"": 24, ""风伯"": 3, ""鲧"": 38, ""黄帝"": 322}"
GCI-HOLD-0002,291,data/CASIA-LM_ChineseWebText2.0_partial-000291.parquet,127170699,79776217675f523071130d9c4038a3004e47166e1572e214a7ed1f25173982d6,100000,1,1770,"{""九黎"": 6, ""共工"": 47, ""共工氏"": 13, ""句龙"": 2, ""后土"": 14, ""太昊"": 17, ""女娃"": 25, ""女娲"": 60, ""少昊"": 28, ""帝江"": 1, ""帝鸿"": 1, ""帝鸿氏"": 1, ""应龙"": 19, ""涿鹿"": 7, ""炎帝"": 38, ""神农"": 155, ""禹"": 746, ""精卫"": 21, ""蚩尤"": 40, ""赤帝"": 6, ""轩辕"": 219, ""轩辕氏"": 1, ""阪泉"": 2, ""雨师"": 1, ""颛顼"": 38, ""鲧"": 21, ""黄帝"": 240, ""黄帝氏"": 1}"
GCI-HOLD-0002,292,data/CASIA-LM_ChineseWebText2.0_partial-000292.parquet,126524319,fccb41a2c5ed5e706807131950525d7a81a70b055875f1eb2ff105119a4cea18,100000,1,2161,"{""九黎"": 33, ""共工"": 13, ""共工氏"": 1, ""后土"": 32, ""太昊"": 11, ""太皞"": 1, ""女娃"": 16, ""女娲"": 57, ""少昊"": 82, ""少皞"": 2, ""帝江"": 12, ""帝鸿"": 1, ""帝鸿氏"": 1, ""应龙"": 47, ""有熊氏"": 10, ""榆罔"": 3, ""涿鹿"": 45, ""炎帝"": 107, ""神农"": 218, ""禹"": 690, ""精卫"": 49, ""缙云氏"": 1, ""蚩尤"": 43, ""赤帝"": 2, ""轩辕"": 268, ""轩辕氏"": 12, ""阪泉"": 7, ""雨师"": 1, ""颛顼"": 47, ""鲧"": 5, ""黄帝"": 344}"
